# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 26K of event 'LLC-load-misses'
# Event count (approx.): 5149628
#
# Overhead  Command          Shared Object       Symbol                                                                                                                         
# ........  ...............  ..................  ...............................................................................................................................
#
     0.56%  G1 Refine#2      libjvm.so           [.] OtherRegionsTable::add_reference
     0.53%  G1 Refine#4      libjvm.so           [.] OtherRegionsTable::add_reference
     0.53%  G1 Refine#16     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.51%  G1 Refine#1      libjvm.so           [.] OtherRegionsTable::add_reference
     0.50%  G1 Refine#6      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.48%  GC Thread#4      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.47%  G1 Refine#11     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.45%  G1 Refine#1      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.44%  G1 Refine#4      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.43%  G1 Refine#5      libjvm.so           [.] OtherRegionsTable::add_reference
     0.42%  G1 Refine#8      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.42%  GC Thread#14     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.41%  G1 Refine#6      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.41%  G1 Refine#7      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.41%  GC Thread#0      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.41%  G1 Refine#6      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.40%  java             [kernel.kallsyms]   [k] perf_iterate_ctx
     0.38%  G1 Refine#7      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.38%  GC Thread#12     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.37%  G1 Refine#15     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.37%  java             perf-13420.map      [.] Interpreter
     0.35%  GC Thread#6      libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.34%  GC Thread#17     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.34%  GC Thread#0      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.33%  G1 Refine#12     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.33%  G1 Refine#0      libjvm.so           [.] oopDesc::size_given_klass
     0.33%  GC Thread#12     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.33%  G1 Refine#5      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.32%  GC Thread#9      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.32%  GC Thread#18     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.32%  G1 Refine#13     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.30%  VM Thread        [kernel.kallsyms]   [k] perf_iterate_ctx
     0.30%  G1 Refine#18     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.30%  GC Thread#3      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.29%  GC Thread#2      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.29%  GC Thread#3      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.29%  G1 Refine#6      libjvm.so           [.] OtherRegionsTable::add_reference
     0.28%  G1 Refine#1      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.28%  GC Thread#21     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.27%  GC Thread#8      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.27%  GC Thread#20     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.27%  GC Thread#1      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.26%  GC Thread#12     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.24%  GC Thread#22     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.24%  GC Thread#21     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.23%  G1 Refine#20     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.23%  GC Thread#16     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.22%  G1 Refine#14     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.22%  G1 Refine#0      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.21%  GC Thread#20     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.20%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.20%  G1 Refine#7      libjvm.so           [.] OtherRegionsTable::add_reference
     0.20%  GC Thread#13     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.20%  G1 Refine#15     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.19%  G1 Refine#17     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.19%  GC Thread#8      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.19%  G1 Refine#21     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.18%  G1 Refine#17     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.18%  GC Thread#5      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.18%  G1 Refine#21     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.17%  GC Thread#15     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.17%  GC Thread#18     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.16%  GC Thread#11     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.16%  G1 Refine#3      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.15%  G1 Refine#19     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.14%  G1 Refine#8      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.14%  G1 Refine#22     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.14%  G1 Refine#2      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.14%  G1 Refine#19     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.14%  GC Thread#6      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.13%  G1 Refine#22     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.13%  G1 Refine#13     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.13%  GC Thread#10     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.13%  G1 Refine#6      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.12%  GC Thread#8      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.12%  GC Thread#15     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.12%  GC Thread#14     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.12%  G1 Refine#16     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.12%  G1 Refine#7      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.11%  G1 Refine#0      libjvm.so           [.] G1HotCardCache::insert
     0.11%  G1 Refine#4      libjvm.so           [.] G1HotCardCache::insert
     0.11%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.10%  GC Thread#18     [kernel.kallsyms]   [k] unmap_page_range
     0.10%  G1 Refine#15     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.10%  G1 Refine#14     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.09%  GC Thread#4      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.09%  GC Thread#22     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.09%  GC Thread#18     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.09%  GC Thread#11     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.09%  GC Thread#0      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.09%  GC Thread#13     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.09%  G1 Refine#2      libjvm.so           [.] G1HotCardCache::insert
     0.08%  GC Thread#16     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.08%  C2 CompilerThre  [kernel.kallsyms]   [k] perf_iterate_ctx
     0.08%  GC Thread#5      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.08%  G1 Refine#1      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.08%  GC Thread#7      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.08%  G1 Refine#4      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.08%  GC Thread#10     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.07%  G1 Refine#6      libjvm.so           [.] G1HotCardCache::insert
     0.07%  GC Thread#6      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.07%  G1 Refine#8      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.07%  G1 Refine#18     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.07%  GC Thread#15     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.07%  GC Thread#12     libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.07%  GC Thread#19     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.07%  GC Thread#9      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.07%  G1 Refine#22     libjvm.so           [.] OtherRegionsTable::add_reference
     0.07%  G1 Refine#19     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.07%  VM Thread        [kernel.kallsyms]   [k] get_page_from_freelist
     0.07%  VM Thread        [kernel.kallsyms]   [k] perf_event_alloc
     0.07%  G1 Refine#1      libjvm.so           [.] oopDesc::size_given_klass
     0.07%  GC Thread#2      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.07%  G1 Refine#12     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.07%  G1 Refine#8      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.07%  GC Thread#21     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.07%  GC Thread#13     libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.07%  G1 Refine#21     libjvm.so           [.] OtherRegionsTable::add_reference
     0.06%  G1 Refine#18     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.06%  G1 Refine#0      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.06%  GC Thread#3      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.06%  GC Thread#1      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.06%  G1 Refine#2      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.06%  G1 Refine#1      libjvm.so           [.] G1HotCardCache::insert
     0.06%  G1 Refine#3      libjvm.so           [.] G1HotCardCache::insert
     0.06%  G1 Refine#16     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.06%  G1 Refine#0      libjvm.so           [.] oopDesc::size
     0.06%  G1 Refine#0      [kernel.kallsyms]   [k] perf_event_alloc
     0.06%  G1 Refine#7      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.06%  G1 Refine#17     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.05%  G1 Refine#9      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.05%  G1 Refine#3      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.05%  java             perf-13420.map      [.] java.util.HashMap$Node[] java.util.HashMap.resize()
     0.05%  G1 Refine#5      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.05%  G1 Refine#4      [kernel.kallsyms]   [k] perf_event_alloc
     0.05%  G1 Refine#6      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.05%  G1 Refine#0      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.05%  GC Thread#14     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.05%  java             [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  G1 Refine#15     libjvm.so           [.] OtherRegionsTable::add_reference
     0.05%  G1 Refine#14     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.05%  G1 Refine#10     libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.05%  G1 Refine#2      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.05%  G1 Refine#0      libjvm.so           [.] G1CardCounts::add_card_count
     0.05%  G1 Refine#9      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.05%  G1 Refine#3      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.05%  G1 Refine#8      libjvm.so           [.] OtherRegionsTable::add_reference
     0.05%  G1 Refine#22     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.05%  G1 Refine#14     [kernel.kallsyms]   [k] perf_iterate_ctx
     0.05%  G1 Refine#1      libjvm.so           [.] G1CardCounts::add_card_count
     0.05%  GC Thread#8      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.05%  G1 Refine#3      libjvm.so           [.] G1CardCounts::add_card_count
     0.05%  G1 Refine#0      libjvm.so           [.] G1DirtyCardQueueSet::refine_buffer
     0.05%  C1 CompilerThre  [kernel.kallsyms]   [k] perf_iterate_ctx
     0.04%  G1 Refine#3      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.04%  G1 Refine#2      libjvm.so           [.] oopDesc::size_given_klass
     0.04%  GC Thread#17     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  GC Thread#19     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  java             perf-13420.map      [.] int java.lang.Integer.hashCode()
     0.04%  GC Thread#12     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  G1 Refine#8      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.04%  G1 Refine#10     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.04%  G1 Refine#2      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.04%  G1 Refine#3      libjvm.so           [.] oopDesc::size_given_klass
     0.04%  G1 Refine#17     libjvm.so           [.] OtherRegionsTable::add_reference
     0.04%  G1 Refine#4      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.04%  G1 Refine#7      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.04%  G1 Refine#5      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.04%  GC Thread#10     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.04%  G1 Refine#18     libjvm.so           [.] OtherRegionsTable::add_reference
     0.04%  G1 Refine#5      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.04%  G1 Refine#9      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.04%  GC Thread#18     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.04%  GC Thread#20     [kernel.kallsyms]   [k] get_page_from_freelist
     0.04%  G1 Refine#5      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.04%  GC Thread#4      [kernel.kallsyms]   [k] get_page_from_freelist
     0.04%  G1 Refine#20     [kernel.kallsyms]   [k] perf_iterate_ctx
     0.04%  G1 Refine#12     libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.04%  G1 Refine#11     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.04%  G1 Refine#5      libjvm.so           [.] G1HotCardCache::insert
     0.04%  G1 Refine#1      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.03%  GC Thread#18     [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  GC Thread#10     libjvm.so           [.] OtherRegionsTable::iterate<G1MergeHeapRootsTask::G1MergeCardSetClosure>
     0.03%  GC Thread#3      [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  G1 Refine#19     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  G1 Refine#13     libjvm.so           [.] OtherRegionsTable::add_reference
     0.03%  G1 Refine#15     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.03%  G1 Refine#18     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.03%  G1 Refine#21     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.03%  G1 Refine#20     libjvm.so           [.] OtherRegionsTable::add_reference
     0.03%  GC Thread#14     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  G1 Refine#4      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.03%  GC Thread#4      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.03%  G1 Refine#7      libjvm.so           [.] G1HotCardCache::insert
     0.03%  java             [kernel.kallsyms]   [k] copy_page
     0.03%  G1 Refine#9      libjvm.so           [.] OtherRegionsTable::add_reference
     0.03%  G1 Refine#19     libjvm.so           [.] OtherRegionsTable::add_reference
     0.03%  G1 Refine#11     libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.03%  GC Thread#11     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.03%  G1 Refine#16     [kernel.kallsyms]   [k] perf_iterate_ctx
     0.03%  G1 Refine#2      libjvm.so           [.] G1CardCounts::add_card_count
     0.03%  G1 Refine#16     libjvm.so           [.] OtherRegionsTable::add_reference
     0.03%  GC Thread#16     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.03%  GC Thread#20     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.03%  G1 Refine#20     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.03%  G1 Refine#10     [kernel.kallsyms]   [k] perf_iterate_ctx
     0.03%  G1 Refine#16     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.03%  VM Thread        [kernel.kallsyms]   [k] kmem_cache_alloc_trace
     0.03%  G1 Refine#21     [kernel.kallsyms]   [k] perf_iterate_ctx
     0.03%  G1 Refine#22     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.03%  GC Thread#19     [kernel.kallsyms]   [k] get_page_from_freelist
     0.02%  G1 Refine#12     libjvm.so           [.] OtherRegionsTable::add_reference
     0.02%  G1 Refine#10     [kernel.kallsyms]   [k] perf_event_init_task
     0.02%  G1 Refine#7      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.02%  G1 Refine#6      libjvm.so           [.] oopDesc::size
     0.02%  G1 Refine#15     libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.02%  VM Thread        [kernel.kallsyms]   [k] mutex_unlock
     0.02%  GC Thread#8      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  G1 Refine#14     libjvm.so           [.] OtherRegionsTable::add_reference
     0.02%  java             [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
