# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'LLC-load-misses'
# Event count (approx.): 361013150
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................
#
     0.07%  java             perf-1145.map       [.] java.util.ArrayList pim.algorithm.BSTTester.readArrayList()
     0.07%  GC Thread#13     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.07%  GC Thread#0      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.07%  GC Thread#0      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.06%  GC Thread#15     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.06%  GC Thread#5      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.06%  GC Thread#14     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.06%  GC Thread#1      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.06%  GC Thread#16     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.06%  GC Thread#4      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.05%  G1 Refine#1      libjvm.so           [.] OtherRegionsTable::add_reference
     0.05%  GC Thread#17     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.05%  G1 Refine#1      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.05%  java             libjvm.so           [.] acl_CopyRight
     0.05%  GC Thread#2      [kernel.kallsyms]   [k] copy_page
     0.05%  GC Thread#21     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.05%  GC Thread#14     [kernel.kallsyms]   [k] copy_page
     0.05%  GC Thread#8      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.04%  GC Thread#18     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.04%  G1 Refine#2      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.04%  G1 Refine#4      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.04%  GC Thread#13     [kernel.kallsyms]   [k] copy_page
     0.03%  G1 Refine#14     [kernel.kallsyms]   [k] copy_page
     0.03%  G1 Refine#2      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  G1 Refine#5      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  GC Thread#21     [kernel.kallsyms]   [k] copy_page
     0.03%  G1 Refine#6      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  G1 Refine#3      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  GC Thread#0      [kernel.kallsyms]   [k] copy_page
     0.03%  GC Thread#9      [kernel.kallsyms]   [k] copy_page
     0.03%  GC Thread#12     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.03%  GC Thread#14     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.03%  G1 Refine#1      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.03%  GC Thread#17     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.03%  GC Thread#12     libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.03%  G1 Refine#7      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  GC Thread#1      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.03%  GC Thread#6      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.03%  GC Thread#11     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.03%  GC Thread#21     libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.03%  GC Thread#7      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  G1 Refine#5      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  G1 Refine#3      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  G1 Refine#12     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  G1 Refine#8      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  G1 Refine#4      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  G1 Refine#17     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  GC Thread#18     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#8      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#20     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#19     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  G1 Refine#7      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  java             [kernel.kallsyms]   [k] find_get_entry
     0.02%  G1 Refine#1      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.02%  java             [kernel.kallsyms]   [k] __free_pages_ok
     0.02%  G1 Refine#19     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  GC Thread#4      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#2      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#8      libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  G1 Refine#18     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  G1 Refine#15     [kernel.kallsyms]   [k] copy_page
     0.02%  G1 Refine#9      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  G1 Refine#6      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  G1 Refine#10     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  G1 Refine#11     [kernel.kallsyms]   [k] copy_page
     0.02%  G1 Refine#2      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.02%  GC Thread#19     libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  G1 Refine#8      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  GC Thread#15     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#16     [kernel.kallsyms]   [k] copy_page
     0.02%  GC Thread#12     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#21     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#18     libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  GC Thread#3      [kernel.kallsyms]   [k] copy_page
     0.02%  G1 Refine#0      libjvm.so           [.] oopDesc::size
     0.02%  G1 Refine#10     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  G1 Refine#20     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  GC Thread#9      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#5      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  G1 Refine#12     [kernel.kallsyms]   [k] copy_page
     0.02%  GC Thread#0      libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  GC Thread#16     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  G1 Refine#18     [kernel.kallsyms]   [k] copy_page
     0.02%  G1 Refine#3      [kernel.kallsyms]   [k] copy_page
     0.02%  GC Thread#21     libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  G1 Refine#22     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  GC Thread#10     libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  GC Thread#22     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  G1 Refine#22     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  GC Thread#20     libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  G1 Refine#14     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  G1 Refine#21     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  java             libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.02%  GC Thread#3      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  G1 Refine#17     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.02%  java             libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  GC Thread#10     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#16     libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  GC Thread#7      libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  java             [kernel.kallsyms]   [k] change_protection
     0.02%  GC Thread#11     libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  G1 Refine#1      libjvm.so           [.] oopDesc::size_given_klass
     0.02%  GC Thread#1      libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  GC Thread#13     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#9      libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.02%  G1 Refine#2      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.02%  GC Thread#0      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.01%  G1 Refine#14     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
