# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 33K of event 'LLC-load-misses'
# Event count (approx.): 6535106
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................
#
     0.89%  G1 Refine#2      libjvm.so           [.] OtherRegionsTable::add_reference
     0.85%  java             perf-15470.map      [.] java.lang.String[] java.lang.String.split(java.lang.String, int)
     0.82%  G1 Refine#5      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.80%  G1 Refine#7      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.72%  GC Thread#8      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.70%  GC Thread#9      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.69%  G1 Refine#6      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.64%  G1 Refine#4      libjvm.so           [.] OtherRegionsTable::add_reference
     0.63%  java             perf-15470.map      [.] int pim.algorithm.TreeNode.search(int)
     0.63%  G1 Refine#3      libjvm.so           [.] OtherRegionsTable::add_reference
     0.62%  GC Thread#17     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.62%  GC Thread#21     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.60%  GC Thread#12     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.56%  java             perf-15470.map      [.] boolean java.lang.StringCoding.hasNegatives(byte[], int, int)
     0.54%  GC Thread#22     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.53%  G1 Refine#5      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.52%  GC Thread#3      [kernel.kallsyms]   [k] copy_page
     0.51%  java             [kernel.kallsyms]   [k] copy_page
     0.50%  GC Thread#5      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.49%  GC Thread#9      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.49%  GC Thread#12     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.48%  GC Thread#15     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.47%  G1 Refine#12     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.46%  GC Thread#2      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.45%  G1 Refine#0      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.44%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.43%  GC Thread#14     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.43%  G1 Refine#4      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.42%  G1 Refine#5      libjvm.so           [.] OtherRegionsTable::add_reference
     0.42%  G1 Refine#3      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.42%  GC Thread#11     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.41%  GC Thread#16     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.41%  GC Thread#4      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.40%  G1 Refine#2      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.40%  GC Thread#18     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.39%  GC Thread#16     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.39%  GC Thread#20     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.38%  GC Thread#13     libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.37%  java             [kernel.kallsyms]   [k] perf_iterate_ctx
     0.36%  java             perf-15470.map      [.] Interpreter
     0.36%  GC Thread#10     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.34%  G1 Refine#19     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.33%  GC Thread#14     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.33%  GC Thread#4      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.33%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.32%  GC Thread#8      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.32%  GC Thread#0      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.31%  GC Thread#17     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.30%  G1 Refine#0      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.30%  G1 Refine#6      libjvm.so           [.] OtherRegionsTable::add_reference
     0.30%  G1 Refine#5      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.28%  GC Thread#21     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.28%  G1 Refine#6      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.27%  GC Thread#22     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.27%  G1 Refine#8      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.27%  G1 Refine#1      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.27%  GC Thread#19     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.27%  G1 Refine#15     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.26%  GC Thread#0      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.26%  G1 Refine#18     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.26%  G1 Refine#16     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.25%  GC Thread#22     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.24%  GC Thread#13     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.24%  G1 Refine#4      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.24%  GC Thread#17     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.24%  G1 Refine#22     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.24%  GC Thread#3      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.23%  G1 Refine#9      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.23%  VM Thread        [kernel.kallsyms]   [k] perf_iterate_ctx
     0.22%  GC Thread#3      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.22%  G1 Refine#7      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.21%  GC Thread#21     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.21%  GC Thread#1      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.21%  G1 Refine#6      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.21%  G1 Refine#14     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.21%  GC Thread#20     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.20%  GC Thread#1      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.20%  G1 Refine#8      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.19%  GC Thread#19     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.19%  GC Thread#10     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.19%  java             perf-15470.map      [.] java.util.HashMap$Node java.util.HashMap.getNode(java.lang.Object)
     0.18%  java             perf-15470.map      [.] java.lang.Object java.util.HashMap.put(java.lang.Object, java.lang.Object)
     0.18%  G1 Refine#15     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.18%  java             [kernel.kallsyms]   [k] get_page_from_freelist
     0.17%  G1 Refine#2      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.17%  G1 Refine#10     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.17%  GC Thread#0      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.16%  G1 Refine#17     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.16%  G1 Refine#20     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.16%  GC Thread#18     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.15%  G1 Refine#1      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.15%  G1 Refine#14     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.14%  G1 Refine#7      libjvm.so           [.] OtherRegionsTable::add_reference
     0.14%  GC Thread#11     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.14%  G1 Refine#8      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.14%  G1 Refine#17     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.14%  G1 Refine#7      libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.14%  GC Thread#8      libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.14%  G1 Refine#11     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.14%  GC Thread#18     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.13%  GC Thread#14     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.13%  G1 Refine#13     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.13%  G1 Refine#3      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.12%  G1 Refine#10     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.11%  G1 Refine#8      libjvm.so           [.] OtherRegionsTable::add_reference
     0.11%  GC Thread#10     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.11%  java             perf-15470.map      [.] pim.algorithm.TreeNode pim.algorithm.BSTBuilder.buildCPUTree(java.util.ArrayList)
     0.11%  GC Thread#13     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.11%  GC Thread#5      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.11%  G1 Refine#20     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.11%  GC Thread#16     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.11%  GC Thread#13     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.10%  java             perf-15470.map      [.] int java.lang.Integer.hashCode()
     0.10%  G1 Refine#16     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.10%  GC Thread#6      libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.10%  GC Thread#1      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.10%  G1 Refine#4      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.10%  GC Thread#1      libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.09%  GC Thread#4      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.09%  GC Thread#3      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.09%  GC Thread#6      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.09%  GC Thread#0      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.09%  G1 Refine#18     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.09%  G1 Refine#19     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.09%  G1 Refine#0      libjvm.so           [.] oopDesc::size_given_klass
     0.09%  G1 Refine#0      libjvm.so           [.] G1HotCardCache::insert
     0.09%  G1 Refine#2      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.09%  G1 Refine#3      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.08%  C2 CompilerThre  [kernel.kallsyms]   [k] perf_iterate_ctx
     0.08%  GC Thread#5      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.08%  G1 Refine#4      libjvm.so           [.] G1HotCardCache::insert
     0.08%  GC Thread#8      libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.08%  GC Thread#6      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.08%  G1 Refine#13     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.08%  GC Thread#21     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.08%  G1 Refine#3      libjvm.so           [.] G1HotCardCache::insert
     0.08%  G1 Refine#5      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.08%  GC Thread#11     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.08%  G1 Refine#2      libjvm.so           [.] G1HotCardCache::insert
     0.07%  C1 CompilerThre  [kernel.kallsyms]   [k] perf_iterate_ctx
     0.07%  VM Thread        [kernel.kallsyms]   [k] get_page_from_freelist
     0.07%  G1 Refine#9      libjvm.so           [.] OtherRegionsTable::add_reference
     0.07%  G1 Refine#11     libjvm.so           [.] OtherRegionsTable::add_reference
     0.07%  GC Thread#22     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.07%  G1 Refine#5      libjvm.so           [.] G1HotCardCache::insert
     0.07%  GC Thread#18     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.06%  GC Thread#14     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.06%  G1 Refine#1      libjvm.so           [.] G1HotCardCache::insert
     0.06%  G1 Refine#7      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.06%  GC Thread#9      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.06%  G1 Refine#10     libjvm.so           [.] OtherRegionsTable::add_reference
     0.06%  G1 Refine#14     libjvm.so           [.] OtherRegionsTable::add_reference
     0.05%  GC Thread#13     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.05%  GC Thread#20     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.05%  GC Thread#4      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.05%  java             perf-15470.map      [.] java.util.HashMap$Node[] java.util.HashMap.resize()
     0.05%  GC Thread#0      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.05%  G1 Refine#14     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.05%  GC Thread#8      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.05%  G1 Refine#15     libjvm.so           [.] OtherRegionsTable::add_reference
     0.05%  G1 Refine#19     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.05%  G1 Refine#0      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.05%  GC Thread#2      [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  G1 Refine#4      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.05%  G1 Refine#17     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.05%  GC Thread#17     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.05%  G1 Refine#16     libjvm.so           [.] OtherRegionsTable::add_reference
     0.05%  G1 Refine#20     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.05%  GC Thread#9      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.05%  G1 Refine#19     [kernel.kallsyms]   [k] perf_iterate_ctx
     0.05%  G1 Refine#6      libjvm.so           [.] G1HotCardCache::insert
     0.05%  GC Thread#5      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.05%  GC Thread#2      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.05%  G1 Refine#22     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.05%  G1 Refine#21     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.05%  GC Thread#21     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  GC Thread#5      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  G1 Refine#6      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.04%  GC Thread#3      [kernel.kallsyms]   [k] get_page_from_freelist
     0.04%  GC Thread#1      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.04%  GC Thread#16     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  G1 Refine#1      libjvm.so           [.] oopDesc::size_given_klass
     0.04%  G1 Refine#22     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.04%  GC Thread#17     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  G1 Refine#3      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.04%  G1 Refine#0      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.04%  G1 Refine#7      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.04%  G1 Refine#11     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.04%  G1 Refine#1      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.04%  G1 Refine#1      libjvm.so           [.] G1CardCounts::add_card_count
     0.04%  G1 Refine#12     libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.04%  GC Thread#18     libjvm.so           [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.04%  G1 Refine#21     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.04%  GC Thread#19     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  G1 Refine#3      [kernel.kallsyms]   [k] perf_event_alloc
     0.04%  G1 Refine#12     [kernel.kallsyms]   [k] perf_iterate_ctx
     0.04%  G1 Refine#5      [kernel.kallsyms]   [k] perf_event_alloc
     0.04%  GC Thread#13     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  G1 Refine#20     libjvm.so           [.] OtherRegionsTable::add_reference
     0.04%  java             [kernel.kallsyms]   [k] find_get_entry
     0.04%  GC Thread#13     [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  G1 Refine#13     libjvm.so           [.] OtherRegionsTable::add_reference
     0.03%  GC Thread#7      [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  GC Thread#6      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.03%  G1 Refine#6      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.03%  G1 Refine#10     libjvm.so           [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.03%  GC Thread#19     libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
     0.03%  VM Thread        [kernel.kallsyms]   [k] perf_event_alloc
     0.03%  G1 Refine#14     [kernel.kallsyms]   [k] perf_iterate_ctx
     0.03%  GC Thread#2      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.03%  GC Thread#3      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  G1 Refine#16     [kernel.kallsyms]   [k] perf_iterate_ctx
     0.03%  G1 Refine#8      libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.03%  G1 Refine#15     libjvm.so           [.] G1RemSet::refine_card_concurrently
     0.03%  G1 Refine#18     libjvm.so           [.] OtherRegionsTable::add_reference
     0.03%  G1 Refine#5      libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.03%  G1 Refine#8      libjvm.so           [.] G1HotCardCache::insert
     0.03%  G1 Refine#17     [kernel.kallsyms]   [k] inherit_event.isra.113
     0.03%  G1 Refine#3      libjvm.so           [.] G1CardCounts::add_card_count
     0.03%  java             [kernel.kallsyms]   [k] select_task_rq_fair
     0.03%  G1 Refine#4      libjvm.so           [.] G1CardCounts::add_card_count
     0.03%  GC Thread#10     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  GC Thread#3      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.03%  G1 Refine#22     libjvm.so           [.] OtherRegionsTable::add_reference
