# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 112K of event 'cache-references'
# Event count (approx.): 59619590
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                    
# ........  ...............  ...................  ..........................................................................................................................................................
#
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] native_apic_msr_eoi_write
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] apic_timer_interrupt
     0.00%  GC Thread#3      libjvm.so            [.] PtrQueueSet::try_enqueue
     0.00%  java             [kernel.kallsyms]    [k] _vm_normal_page
     0.00%  java             libjvm.so            [.] HandleMark::initialize
     0.00%  java             libjvm.so            [.] MacroAssembler::fast_pow
     0.00%  java             libjvm.so            [.] pthread_mutex_trylock@plt
     0.00%  C1 CompilerThre  libjvm.so            [.] Assembler::movq
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_LogicOp
     0.00%  C2 CompilerThre  libjvm.so            [.] ConstraintCastNode::dominating_cast
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] account_user_time
     0.00%  GC Thread#2      libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  java             [kernel.kallsyms]    [k] __skb_clone
     0.00%  java             [kernel.kallsyms]    [k] tick_do_update_jiffies64.part.17
     0.00%  C2 CompilerThre  libjvm.so            [.] GraphKit::null_check_common
     0.00%  C2 CompilerThre  libjvm.so            [.] LinkResolver::check_method_accessability
     0.00%  C2 CompilerThre  libjvm.so            [.] Node_Array::insert
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] intel_cpuc_prepare
     0.00%  G1 Refine#16     [kernel.kallsyms]    [k] account_user_time
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] __srcu_read_unlock
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] account_user_time
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] __free_pages_ok
     0.00%  GC Thread#19     libjvm.so            [.] CollectedHeap::fill_with_dummy_object
     0.00%  GC Thread#20     libjvm.so            [.] G1Allocator::survivor_attempt_allocation
     0.00%  java             [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  java             libjvm.so            [.] G1DirtyCardQueueSet::handle_completed_buffer
     0.00%  java             libjvm.so            [.] InstanceKlass::initialize
     0.00%  C2 CompilerThre  libjvm.so            [.] EncodePNode::Opcode
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::set_req
     0.00%  C2 CompilerThre  libjvm.so            [.] andL_rReg_immNode::two_adr
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] get_ctx
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  G1 Refine#5      libjvm.so            [.] oopDesc::size
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] __list_add_valid
     0.00%  java             [kernel.kallsyms]    [k] task_numa_work
     0.00%  java             libjvm.so            [.] Label::patch_instructions
     0.00%  java             libnuma.so.1.0.0     [.] numa_node_size64
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::code_offset
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIFG::re_insert
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::can_split_if
     0.00%  C2 CompilerThre  libjvm.so            [.] TypePtr::singleton
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] __init_waitqueue_head
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] mutex_lock
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] new_slab
     0.00%  G1 Refine#13     libjvm.so            [.] RSHashTable::add_card
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] irq_enter
     0.00%  G1 Refine#22     libjvm.so            [.] G1CardCounts::add_card_count
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] pids_can_fork
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] __hrtimer_get_next_event
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] memcg_kmem_charge
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] hrtimer_interrupt
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] scheduler_tick
     0.00%  GC Thread#7      libjvm.so            [.] G1RedirtyCardsLocalQueueSet::enqueue
     0.00%  java             [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  java             libjvm.so            [.] TypeArrayKlass::allocate_common
     0.00%  C2 CompilerThre  libjvm.so            [.] IfNode::fold_compares
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] x86_reserve_hardware
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] update_curr
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] interrupt_entry
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] __mutex_init
     0.00%  G1 Refine#8      libjvm.so            [.] G1HotCardCache::insert
     0.00%  GC Thread#14     libjvm.so            [.] G1GCPhaseTimes::phase_name
     0.00%  java             [kernel.kallsyms]    [k] in_group_p
     0.00%  java             libjvm.so            [.] MacroAssembler::fast_log
     0.00%  C2 CompilerThre  libjvm.so            [.] AddPNode::Ideal
     0.00%  C2 CompilerThre  libjvm.so            [.] CodeBuffer::copy_code_to
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::Optimize
     0.00%  C2 CompilerThre  libjvm.so            [.] LoadNode::is_new_object_mark_load
     0.00%  C2 CompilerThre  libjvm.so            [.] MachSpillCopyNode::ideal_reg
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::unique_ctrl_out
     0.00%  C2 CompilerThre  libjvm.so            [.] Parse::dynamic_branch_prediction
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseConservativeCoalesce::coalesce
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::sort
     0.00%  G1 Refine#0      libjvm.so            [.] RSHashTable::add_card
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] __srcu_read_unlock
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  G1 Refine#12     libjvm.so            [.] oopDesc::size
     0.00%  G1 Refine#12     libpthread-2.28.so   [.] __lll_lock_wait
     0.00%  G1 Refine#22     libjvm.so            [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] read_tsc
     0.00%  G1 Refine#7      libjvm.so            [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  GC Thread#18     libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] apic_timer_interrupt
     0.00%  java             libjvm.so            [.] StackOverflow::reguard_stack_if_needed
     0.00%  C1 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<LIR_Op*, GrowableArray<LIR_Op*> >::append
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] policy_node
     0.00%  C2 CompilerThre  libjvm.so            [.] Parse::do_call
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::raise_pressure
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseConservativeCoalesce::copy_copy
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::log_loop_tree
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  G1 Refine#0      libc-2.28.so         [.] _int_malloc
     0.00%  G1 Refine#1      libjvm.so            [.] G1ConcurrentRefineThread::activate
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] available_idle_cpu
     0.00%  G1 Refine#19     [kernel.kallsyms]    [k] inherit_event.isra.113
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] resched_curr
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] futex_wait_setup
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] futex_wait_setup
     0.00%  GC Thread#22     libjvm.so            [.] PtrQueueSet::try_enqueue
     0.00%  java             ld-2.28.so           [.] __tls_get_addr
     0.00%  java             libjvm.so            [.] JNI_ArgumentPusherVaArg::push_arguments_on
     0.00%  java             libjvm.so            [.] vmIntrinsics::is_disabled_by_flags
     0.00%  C2 CompilerThre  ld-2.28.so           [.] update_get_addr
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::Compile
     0.00%  C2 CompilerThre  libjvm.so            [.] ConstantPool::impl_name_ref_at
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::check_for_high_pressure_transition_at_fatproj
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::do_split_if
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.00%  G1 Refine#3      libjvm.so            [.] GlobalCounter::write_synchronize
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] mem_cgroup_try_charge_delay
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] memcg_kmem_uncharge
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] apic_timer_interrupt
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] idle_cpu
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  java             [kernel.kallsyms]    [k] fput_many
     0.00%  java             libdpujni.so.2023.1  [.] Java_com_upmem_dpu_NativeDpuSet_copy__Ljava_lang_String_2_3_3B_3IZZ
     0.00%  java             libjvm.so            [.] InterpreterRuntime::anewarray
     0.00%  java             libjvm.so            [.] UTF8::unicode_length
     0.00%  C2 CompilerThre  libjvm.so            [.] IndexSet::free_block
     0.00%  C2 CompilerThre  libjvm.so            [.] PhiNode::out_RegMask
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] inherit_task_group.isra.115.part.116
     0.00%  G1 Refine#15     libpthread-2.28.so   [.] pthread_create@@GLIBC_2.2.5
     0.00%  G1 Refine#2      [kernel.kallsyms]    [k] free_unref_page_prepare.part.69
     0.00%  G1 Refine#5      libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] account_entity_dequeue
     0.00%  GC Thread#0      libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#11     libpthread-2.28.so   [.] __lll_lock_wait
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] rcu_segcblist_ready_cbs
     0.00%  java             [kernel.kallsyms]    [k] __follow_mount_rcu.isra.37.part.38
     0.00%  java             [kernel.kallsyms]    [k] kernfs_get
     0.00%  java             [kernel.kallsyms]    [k] ksize
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIFG::init
     0.00%  C2 CompilerThre  libjvm.so            [.] TypePtr::get_con
     0.00%  C2 CompilerThre  libjvm.so            [.] ValueRecorder<_jobject*>::ValueRecorder
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  G1 Refine#1      libjvm.so            [.] G1ConcurrentRefine::do_refinement_step
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] hsw_get_event_constraints
     0.00%  G1 Refine#22     [kernel.kallsyms]    [k] uncharge_batch
     0.00%  G1 Refine#22     libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  G1 Refine#22     libjvm.so            [.] os::elapsedVTime
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] cpu_load_update_active
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  java             [kernel.kallsyms]    [k] prepend_path.isra.3
     0.00%  java             [kernel.kallsyms]    [k] show_cpuinfo
     0.00%  java             libjvm.so            [.] CodeBuffer::total_relocation_size
     0.00%  java             libjvm.so            [.] JavaCalls::call_helper
     0.00%  java             libjvm.so            [.] crc32c_init_pow_2k
     0.00%  C1 CompilerThre  libjvm.so            [.] ObjectConstant::constant_value
     0.00%  C2 CompilerThre  libjvm.so            [.] andL_rReg_immNode::emit
     0.00%  G1 Refine#0      ld-2.28.so           [.] __tls_get_addr
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] clockevents_program_event
     0.00%  G1 Refine#19     [kernel.kallsyms]    [k] x86_pmu_event_init
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] memcg_kmem_put_cache
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] tick_sched_do_timer
     0.00%  GC Thread#6      libc-2.28.so         [.] __libc_malloc
     0.00%  java             libjvm.so            [.] InstanceKlass::array_klass
     0.00%  C2 CompilerThre  libjvm.so            [.] IfProjNode::Identity
     0.00%  G1 Refine#15     libjvm.so            [.] RSHashTable::add_card
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] kfree
     0.00%  G1 Refine#7      libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] pte_alloc_one
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] task_numa_fault
     0.00%  java             libc-2.28.so         [.] __strchr_avx2
     0.00%  java             libjvm.so            [.] jni_invoke_nonstatic
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] retint_user
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  G1 Refine#16     libjvm.so            [.] oopDesc::size
     0.00%  G1 Refine#18     libjvm.so            [.] G1CardCounts::add_card_count
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] pagevec_lru_move_fn
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] cpuacct_account_field
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  java             libjvm.so            [.] ObjArrayAllocator::initialize
     0.00%  java             libjvm.so            [.] SharedRuntime::java_calling_convention
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __do_page_fault
     0.00%  C2 CompilerThre  libjvm.so            [.] PreserveJVMState::PreserveJVMState
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] perf_event_init_task
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] perf_event_groups_insert
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] __unqueue_futex
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] x86_pmu_event_init
     0.00%  G1 Refine#9      libjvm.so            [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  GC Thread#7      libpthread-2.28.so   [.] __condvar_dec_grefs
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] get_mem_cgroup_from_mm
     0.00%  C2 CompilerThre  libjvm.so            [.] GraphKit::stopped
     0.00%  C2 CompilerThre  libjvm.so            [.] Node_Array::grow
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  G1 Refine#5      libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] check_cfs_rq_runtime
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] perf_event_task_tick
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] down_read_trylock
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] sync_regs
     0.00%  java             libpthread-2.28.so   [.] pthread_mutex_trylock
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] account_user_time
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] __init_waitqueue_head
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] __mutex_init
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] mutex_unlock
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] tick_sched_do_timer
     0.00%  java             libjvm.so            [.] Assembler::movq
     0.00%  java             perf-5443.map        [.] int java.lang.String.hashCode()
     0.00%  C2 CompilerThre  libjvm.so            [.] G1BarrierSetC2::step_over_gc_barrier
     0.00%  C2 CompilerThre  libjvm.so            [.] Method::is_initializer
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] perf_event_groups_insert
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  GC Thread#11     libc-2.28.so         [.] _int_free
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] clear_subpage
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] copy_page
     0.00%  C2 CompilerThre  libjvm.so            [.] ImmutableOopMapSet::build_from
     0.00%  C2 CompilerThre  libjvm.so            [.] ReplacedNodes::transfer_from
     0.00%  C2 CompilerThre  libjvm.so            [.] methodHandle::~methodHandle
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] memcg_kmem_put_cache
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] mmput
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] list_add_event
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] __mutex_init
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  GC Thread#15     [vdso]               [.] __vdso_clock_gettime
     0.00%  GC Thread#7      libjvm.so            [.] HandleMark::initialize
     0.00%  GC Thread#9      libjvm.so            [.] G1Allocator::survivor_attempt_allocation
     0.00%  java             libudev.so.1.6.13    [.] 0x00000000000059f5
     0.00%  C2 CompilerThre  libjvm.so            [.] MemNode::can_see_stored_value
     0.00%  C2 CompilerThre  libjvm.so            [.] SafePointNode::Identity
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeAry::ary_must_be_exact
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] interrupt_entry
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] chacha20_block
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] perf_event_groups_insert
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.00%  C2 CompilerThre  libjvm.so            [.] IdealLoopTree::remove_safepoints
     0.00%  G1 Refine#1      [vdso]               [.] 0x00000000000009f9
     0.00%  G1 Refine#13     libjvm.so            [.] G1DirtyCardQueueSet::refine_buffer
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] perf_event_init_task
     0.00%  G1 Refine#22     libjvm.so            [.] oopDesc::size
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] inherit_event.isra.113
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] tick_sched_do_timer
     0.00%  GC Thread#17     libjvm.so            [.] PLAB::undo_allocation
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] ktime_get
     0.00%  java             libdpu.so.0.0        [.] ci_prepare_mask
     0.00%  java             libjvm.so            [.] SymbolTable::do_lookup
     0.00%  C2 CompilerThre  libjvm.so            [.] MachNullCheckNode::out_RegMask
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] rb_next
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#0      libjvm.so            [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<TypeArrayKlass, narrowOop>
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] up_read
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] llist_add_batch
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] vmacache_find
     0.00%  GC Thread#9      libjvm.so            [.] PtrQueueSet::try_enqueue
     0.00%  VM Thread        [kernel.kallsyms]    [k] task_numa_fault
     0.00%  java             [kernel.kallsyms]    [k] rcu_segcblist_enqueue
     0.00%  C2 CompilerThre  libjvm.so            [.] ParseGenerator::generate
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] putback_lru_page
     0.00%  G1 Refine#9      libjvm.so            [.] G1CardCounts::add_card_count
     0.00%  GC Thread#1      libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] __acct_update_integrals
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] call_function_interrupt
     0.00%  GC Thread#17     libc-2.28.so         [.] clock_gettime
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] task_tick_fair
     0.00%  VM Thread        [kernel.kallsyms]    [k] native_sched_clock
     0.00%  java             [kernel.kallsyms]    [k] fpu__drop
     0.00%  java             [kernel.kallsyms]    [k] ksys_read
     0.00%  java             libc-2.28.so         [.] _int_realloc
     0.00%  C2 CompilerThre  libjvm.so            [.] RegMask::smear_to_sets
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] inherit_event.isra.113
     0.00%  GC Thread#14     ld-2.28.so           [.] __tls_get_addr
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] perf_event_task_tick
     0.00%  GC Thread#20     libjvm.so            [.] PtrQueueSet::try_enqueue
     0.00%  GC Thread#4      libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  C2 CompilerThre  libjvm.so            [.] ProjNode::is_uncommon_trap_if_pattern
     0.00%  GC Thread#20     libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  VM Thread        [kernel.kallsyms]    [k] task_active_pid_ns
     0.00%  java             perf-5443.map        [.] java.util.ArrayList pim.algorithm.BSTBuilder$BaseKeyValuePairGenerator.genPairs(int)
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] available_idle_cpu
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] x86_pmu_event_init
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] rcu_nmi_exit
     0.00%  GC Thread#17     libc-2.28.so         [.] __memset_avx2_unaligned_erms
     0.00%  GC Thread#21     ld-2.28.so           [.] __tls_get_addr
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] rb_next
     0.00%  G1 Refine#7      libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] numamigrate_isolate_page
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] __do_page_fault
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] update_curr
     0.00%  GC Thread#5      libjvm.so            [.] PtrQueueSet::try_enqueue
     0.00%  VM Thread        [kernel.kallsyms]    [k] try_module_get
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] dequeue_entity
     0.00%  C1 CompilerThre  libjvm.so            [.] os::PlatformMonitor::wait
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] activate_task
     0.00%  C2 CompilerThre  libjvm.so            [.] MachSpillCopyNode::out_RegMask
     0.00%  C2 CompilerThre  libjvm.so            [.] ciMethod::liveness_at_bci
     0.00%  C2 CompilerThre  libjvm.so            [.] no_flip_branch
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] irq_work_run_list
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] hsw_hw_config
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] intel_pmu_event_map
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] mem_cgroup_charge_statistics
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] irq_work_tick
     0.00%  java             libudev.so.1.6.13    [.] 0x0000000000006130
     0.00%  C1 CompilerThre  libjvm.so            [.] Relocation::pd_set_call_destination
     0.00%  C2 CompilerThre  libjvm.so            [.] RegionNode::Opcode
     0.00%  C2 CompilerThre  libjvm.so            [.] ciTypeFlow::flow_successors
     0.00%  G1 Refine#0      libjvm.so            [.] G1CardCounts::is_hot
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  GC Thread#17     libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] rwsem_down_write_failed_killable
     0.00%  C2 CompilerThre  libjvm.so            [.] PhiNode::make
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeLong::make
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] x86_reserve_hardware
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] timekeeping_advance
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] new_slab
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] perf_try_init_event
     0.00%  GC Thread#16     libjvm.so            [.] ConstantPool::impl_signature_ref_at
     0.00%  java             libc-2.28.so         [.] readlinkat
     0.00%  C1 CompilerThre  libjvm.so            [.] AbstractAssembler::bind
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __hrtimer_get_next_event
     0.00%  C2 CompilerThre  libjvm.so            [.] loadConPNode::rule
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] __srcu_read_unlock
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] plist_add
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] lapic_next_deadline
     0.00%  C1 CompilerThre  libjvm.so            [.] DataLayout::cell_count
     0.00%  C1 CompilerThre  libjvm.so            [.] LinearScanWalker::find_optimal_split_pos
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] find_vma
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] rb_insert_color
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] update_dl_rq_load_avg
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  java             [kernel.kallsyms]    [k] __fget_light
     0.00%  java             libc-2.28.so         [.] arena_get2.part.4
     0.00%  C2 CompilerThre  libjvm.so            [.] MachNode::memory_inputs
     0.00%  C2 CompilerThre  libjvm.so            [.] MacroAssembler::verified_entry
     0.00%  C2 CompilerThre  libjvm.so            [.] RegMask::is_vector
     0.00%  G1 Refine#12     libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] __mutex_init
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] rcu_all_qs
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] __list_add_valid
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] perf_event_init_task
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] try_charge
