# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'LLC-load-misses'
# Event count (approx.): 3944687
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................
#
     0.22%  GC Thread#18     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.20%  java             perf-31204.map      [.] int pim.algorithm.TreeNode.search(int)
     0.20%  GC Thread#9      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.20%  GC Thread#14     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.19%  java             perf-31204.map      [.] java.lang.String java.lang.StringLatin1.newString(byte[], int, int)
     0.16%  G1 Refine#2      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.16%  GC Thread#3      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.16%  C2 CompilerThre  [kernel.kallsyms]   [k] perf_iterate_ctx
     0.16%  GC Thread#0      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.16%  GC Thread#20     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.15%  GC Thread#18     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.14%  GC Thread#19     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.13%  VM Thread        libjvm.so           [.] G1PageBasedVirtualSpace::commit
     0.13%  G1 Refine#3      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.12%  GC Thread#21     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.12%  GC Thread#22     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.12%  G1 Refine#7      [kernel.kallsyms]   [k] perf_event_alloc
     0.12%  VM Thread        [kernel.kallsyms]   [k] perf_event_alloc
     0.12%  GC Thread#13     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.11%  GC Thread#2      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.11%  GC Thread#12     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.11%  C1 CompilerThre  [kernel.kallsyms]   [k] kmem_cache_free
     0.10%  GC Thread#14     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.10%  GC Thread#5      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.10%  C1 CompilerThre  [kernel.kallsyms]   [k] mark_page_accessed
     0.09%  GC Thread#4      [kernel.kallsyms]   [k] get_page_from_freelist
     0.09%  G1 Refine#1      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.09%  GC Thread#5      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.09%  GC Thread#10     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.09%  GC Thread#8      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.09%  GC Thread#4      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.09%  C1 CompilerThre  [kernel.kallsyms]   [k] __list_del_entry_valid
     0.09%  G1 Refine#8      [kernel.kallsyms]   [k] perf_event_alloc
     0.09%  GC Thread#4      libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.08%  G1 Refine#8      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.08%  G1 Refine#1      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.08%  VM Thread        [kernel.kallsyms]   [k] mutex_unlock
     0.08%  G1 Refine#4      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.07%  GC Thread#15     libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.07%  VM Thread        [kernel.kallsyms]   [k] get_page_from_freelist
     0.07%  GC Thread#10     [kernel.kallsyms]   [k] page_fault
     0.06%  GC Thread#3      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.06%  C2 CompilerThre  libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.06%  DPU_WORK_0100    [kernel.kallsyms]   [k] perf_iterate_ctx
     0.06%  G1 Refine#7      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.06%  C1 CompilerThre  libjvm.so           [.] InstanceKlass::find_method_index
     0.06%  G1 Refine#5      [kernel.kallsyms]   [k] kmem_cache_alloc_trace
     0.06%  DPU_WORK_0200    libdpuhw.so.2023.1  [.] xeon_sp_read_from_cis
     0.06%  GC Thread#22     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.06%  GC Thread#3      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.05%  GC Thread#0      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.05%  G1 Service       [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     0.05%  G1 Refine#3      [kernel.kallsyms]   [k] rb_next
     0.05%  GC Thread#1      [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  VM Thread        [kernel.kallsyms]   [k] get_futex_key
     0.05%  GC Thread#19     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.05%  GC Thread#0      [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  GC Thread#11     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.05%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.05%  VM Thread        [kernel.kallsyms]   [k] set_task_cpu
     0.05%  java             [kernel.kallsyms]   [k] available_idle_cpu
     0.05%  C2 CompilerThre  ld-2.28.so          [.] _dl_update_slotinfo
     0.05%  java             libjvm.so           [.] InstanceKlass::find_method_index
     0.05%  GC Thread#3      [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  G1 Refine#3      [kernel.kallsyms]   [k] perf_event_alloc
     0.05%  java             perf-31204.map      [.] java.nio.Buffer java.nio.Buffer.position(int)
     0.05%  GC Thread#11     [kernel.kallsyms]   [k] get_page_from_freelist
     0.05%  DPU_WORK_0300    [kernel.kallsyms]   [k] perf_iterate_ctx
     0.05%  G1 Refine#7      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.05%  G1 Refine#2      [kernel.kallsyms]   [k] __srcu_read_lock
     0.05%  G1 Refine#1      [kernel.kallsyms]   [k] perf_event_alloc
     0.05%  Monitor Deflati  [kernel.kallsyms]   [k] mm_update_next_owner
     0.05%  GC Thread#1      libjvm.so           [.] GCId::current
     0.05%  GC Thread#2      [kernel.kallsyms]   [k] get_page_from_freelist
     0.04%  GC Thread#5      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  java             [kernel.kallsyms]   [k] find_get_entry
     0.04%  C2 CompilerThre  [kernel.kallsyms]   [k] mm_update_next_owner
     0.04%  GC Thread#10     [kernel.kallsyms]   [k] get_page_from_freelist
     0.04%  G1 Refine#8      [kernel.kallsyms]   [k] get_page_from_freelist
     0.04%  C2 CompilerThre  libpthread-2.28.so  [.] __pthread_mutex_lock
     0.04%  GC Thread#1      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.04%  VM Periodic Tas  [kernel.kallsyms]   [k] __update_load_avg_cfs_rq
     0.04%  VM Periodic Tas  libpthread-2.28.so  [.] __nptl_deallocate_tsd.part.8
     0.04%  G1 Refine#0      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.04%  java             libc-2.28.so        [.] _int_free
     0.04%  GC Thread#7      [kernel.kallsyms]   [k] __free_pages_ok
     0.04%  G1 Refine#5      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.04%  C1 CompilerThre  libjvm.so           [.] LinearScan::compute_global_live_sets
     0.04%  C1 CompilerThre  libjvm.so           [.] Thread::call_run
     0.04%  VM Thread        [kernel.kallsyms]   [k] drain_stock.isra.40
     0.04%  GC Thread#0      [kernel.kallsyms]   [k] update_nohz_stats
     0.04%  GC Thread#0      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.04%  C2 CompilerThre  libjvm.so           [.] HandlerImpl::emit_exception_handler
     0.04%  java             [kernel.kallsyms]   [k] try_to_wake_up
     0.04%  GC Thread#9      [kernel.kallsyms]   [k] get_page_from_freelist
     0.04%  VM Thread        [kernel.kallsyms]   [k] page_fault
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::mark_ssa
     0.04%  GC Thread#4      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.04%  java             libpthread-2.28.so  [.] pthread_cond_broadcast@@GLIBC_2.3.2
     0.04%  G1 Refine#8      [kernel.kallsyms]   [k] get_random_u64
     0.03%  GC Thread#14     [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  GC Thread#22     [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  GC Thread#9      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.03%  GC Thread#10     libjvm.so           [.] OopMapCache::lookup
     0.03%  G1 Refine#7      [kernel.kallsyms]   [k] vm_area_alloc
     0.03%  C1 CompilerThre  [kernel.kallsyms]   [k] kmem_cache_alloc_trace
     0.03%  GC Thread#6      [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  GC Thread#13     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.03%  C2 CompilerThre  libc-2.28.so        [.] _int_malloc
     0.03%  C2 CompilerThre  libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<548964ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 548964ul>::oop_access_barrier
     0.03%  C2 CompilerThre  libjvm.so           [.] Node::clone
     0.03%  C2 CompilerThre  libjvm.so           [.] ciObjectFactory::ciObjectFactory
     0.03%  GC Thread#22     [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.03%  GC Thread#2      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.03%  GC Thread#19     [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  C2 CompilerThre  libjvm.so           [.] State::MachNodeGenerator
     0.03%  G1 Refine#7      libjvm.so           [.] OtherRegionsTable::add_reference
     0.03%  GC Thread#15     [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  VM Thread        libc-2.28.so        [.] _IO_vfprintf
     0.03%  VM Thread        [kernel.kallsyms]   [k] x86_pmu_event_init
     0.03%  GC Thread#22     [kernel.kallsyms]   [k] try_to_wake_up
     0.03%  GC Thread#12     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  C1 CompilerThre  ld-2.28.so          [.] __tls_get_addr
     0.03%  GC Thread#5      [kernel.kallsyms]   [k] do_futex
     0.03%  G1 Refine#5      [kernel.kallsyms]   [k] __srcu_read_lock
     0.03%  G1 Refine#4      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.03%  GC Thread#1      [kernel.kallsyms]   [k] __switch_to
     0.03%  GC Thread#7      [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  VM Thread        [kernel.kallsyms]   [k] update_cfs_rq_h_load
     0.03%  VM Thread        [kernel.kallsyms]   [k] rb_next
     0.03%  GC Thread#22     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.03%  GC Thread#19     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.03%  GC Thread#20     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.03%  C1 CompilerThre  libjvm.so           [.] LIR_Assembler::mem2reg
     0.03%  DPU_WORK_0000    [kernel.kallsyms]   [k] perf_iterate_ctx
     0.03%  GC Thread#21     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.03%  C1 CompilerThre  [kernel.kallsyms]   [k] __follow_mount_rcu.isra.37.part.38
     0.03%  GC Thread#20     [kernel.kallsyms]   [k] get_page_from_freelist
     0.03%  VM Thread        [kernel.kallsyms]   [k] kmem_cache_alloc_trace
     0.03%  C2 CompilerThre  libjvm.so           [.] storeNNode::ideal_Opcode
     0.03%  G1 Main Marker   [kernel.kallsyms]   [k] perf_iterate_ctx
     0.03%  GC Thread#5      libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.03%  G1 Refine#4      [kernel.kallsyms]   [k] perf_event_alloc
     0.03%  C2 CompilerThre  [kernel.kallsyms]   [k] unmap_page_range
     0.02%  GC Thread#21     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  GC Thread#12     libjvm.so           [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.02%  C2 CompilerThre  [kernel.kallsyms]   [k] deactivate_task
     0.02%  VM Thread        [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.02%  GC Thread#2      libjvm.so           [.] G1RemSet::prepare_region_for_scan
     0.02%  C1 CompilerThre  [kernel.kallsyms]   [k] __handle_mm_fault
     0.02%  C1 CompilerThre  libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.02%  GC Thread#21     [kernel.kallsyms]   [k] __get_vma_policy
     0.02%  GC Thread#17     libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  G1 Refine#4      [kernel.kallsyms]   [k] kmem_cache_alloc_trace
     0.02%  GC Thread#0      [kernel.kallsyms]   [k] do_syscall_64
     0.02%  GC Thread#8      [kernel.kallsyms]   [k] get_page_from_freelist
     0.02%  GC Thread#6      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.02%  G1 Refine#9      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.02%  G1 Refine#6      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.02%  C2 CompilerThre  libjvm.so           [.] Matcher::match_sfpt
     0.02%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::schedule_late
     0.02%  DPU_POLL_0001    [kernel.kallsyms]   [k] perf_iterate_ctx
     0.02%  C1 CompilerThre  libjvm.so           [.] NullCheckEliminator::iterate_one
     0.02%  G1 Refine#3      [kernel.kallsyms]   [k] perf_iterate_ctx
     0.02%  Service Thread   libc-2.28.so        [.] cfree@GLIBC_2.2.5
     0.02%  C2 CompilerThre  libjvm.so           [.] ConnectionGraph::add_node_to_connection_graph
     0.02%  GC Thread#12     [kernel.kallsyms]   [k] get_page_from_freelist
     0.02%  java             [kernel.kallsyms]   [k] filemap_map_pages
     0.02%  C1 CompilerThre  libjvm.so           [.] MethodData::compute_allocation_size_in_bytes
     0.02%  GC Thread#4      [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.02%  GC Thread#9      [kernel.kallsyms]   [k] update_cfs_rq_h_load
     0.02%  DPU_WORK_0100    libdpuhw.so.2023.1  [.] xeon_sp_read_from_cis
     0.02%  VM Thread        [kernel.kallsyms]   [k] select_task_rq_fair
     0.02%  DPU_WORK_0200    [kernel.kallsyms]   [k] perf_iterate_ctx
     0.02%  GC Thread#1      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.02%  GC Thread#4      [kernel.kallsyms]   [k] clear_page_erms
     0.02%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::shorten_branches
     0.02%  G1 Refine#4      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.02%  GC Thread#13     libjvm.so           [.] OopMapCache::lookup
     0.02%  DPU_WORK_0000    [kernel.kallsyms]   [k] do_syscall_64
     0.02%  GC Thread#12     [kernel.kallsyms]   [k] swapgs_restore_regs_and_return_to_usermode
     0.02%  G1 Refine#4      libjvm.so           [.] OtherRegionsTable::add_reference
     0.02%  GC Thread#8      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.02%  java             [kernel.kallsyms]   [k] __list_del_entry_valid
     0.02%  java             [kernel.kallsyms]   [k] timerqueue_del
     0.02%  GC Thread#2      libjvm.so           [.] RetTable::compute_ret_table
     0.02%  java             [kernel.kallsyms]   [k] __unqueue_futex
     0.02%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::gather_lrg_masks
     0.02%  GC Thread#17     [kernel.kallsyms]   [k] get_page_from_freelist
     0.02%  java             [kernel.kallsyms]   [k] trigger_load_balance
     0.02%  java             perf-31204.map      [.] void java.nio.HeapCharBuffer.<init>(char[], int, int, jdk.internal.access.foreign.MemorySegmentProxy)
     0.02%  GC Thread#20     libjvm.so           [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.02%  VM Thread        [kernel.kallsyms]   [k] try_to_wake_up
     0.02%  C2 CompilerThre  [kernel.kallsyms]   [k] page_remove_rmap
     0.02%  GC Thread#7      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.02%  java             [kernel.kallsyms]   [k] mutex_unlock
     0.02%  GC Thread#10     libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, false>::do_oop
     0.02%  GC Thread#9      libjvm.so           [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.02%  GC Thread#7      libjvm.so           [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceMirrorKlass, narrowOop>
     0.02%  GC Thread#18     [kernel.kallsyms]   [k] get_page_from_freelist
     0.02%  VM Thread        libjvm.so           [.] G1DirtyCardQueueSet::concatenate_logs()::ConcatenateThreadLogClosure::do_thread
     0.02%  GC Thread#13     [kernel.kallsyms]   [k] get_page_from_freelist
     0.02%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::post_allocate_copy_removal
     0.02%  GC Thread#22     libpthread-2.28.so  [.] __pthread_mutex_lock
     0.02%  DPU_WORK_0400    [kernel.kallsyms]   [k] perf_iterate_ctx
     0.02%  java             [kernel.kallsyms]   [k] setup_new_exec
     0.02%  GC Thread#1      [kernel.kallsyms]   [k] find_next_and_bit
     0.02%  GC Thread#20     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.02%  GC Thread#13     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.02%  GC Thread#14     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.02%  GC Thread#16     [kernel.kallsyms]   [k] get_page_from_freelist
     0.01%  GC Thread#22     [kernel.kallsyms]   [k] mark_wake_futex
     0.01%  DPU_POLL_0000    [kernel.kallsyms]   [k] perf_iterate_ctx
     0.01%  java             libjvm.so           [.] ConstantPool::restore_unshareable_info
     0.01%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::fill_buffer
     0.01%  GC Thread#6      libjvm.so           [.] G1MergeHeapRootsTask::work
     0.01%  GC Thread#5      [kernel.kallsyms]   [k] __list_del_entry_valid
     0.01%  GC Thread#13     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  java             libjvm.so           [.] JavaFrameAnchor::make_walkable
     0.01%  java             [kernel.kallsyms]   [k] _raw_spin_lock
     0.01%  GC Thread#10     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.01%  java             [kernel.kallsyms]   [k] __handle_mm_fault
     0.01%  C2 CompilerThre  libjvm.so           [.] CodeSection::relocate
     0.01%  C2 CompilerThre  libpthread-2.28.so  [.] pthread_mutex_trylock
     0.01%  java             [kernel.kallsyms]   [k] __d_lookup_rcu
     0.01%  GC Thread#22     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.01%  java             [kernel.kallsyms]   [k] lockref_get_not_dead
     0.01%  GC Thread#11     [kernel.kallsyms]   [k] find_busiest_group
     0.01%  GC Thread#14     libjvm.so           [.] ConstantPool::impl_signature_ref_at
     0.01%  C1 CompilerThre  libjvm.so           [.] ciObjectFactory::get_metadata
     0.01%  GC Thread#10     [kernel.kallsyms]   [k] __switch_to
     0.01%  DPU_WORK_0000    ld-2.28.so          [.] do_lookup_x
     0.01%  DPU_WORK_0400    libdpu.so.0.0       [.] get_transfer_matrix_index
     0.01%  GC Thread#18     libjvm.so           [.] G1CodeRootSet::purge
     0.01%  GC Thread#22     [kernel.kallsyms]   [k] cpumask_next_and
     0.01%  GC Thread#13     [kernel.kallsyms]   [k] __list_add_valid
     0.01%  GC Thread#6      libjvm.so           [.] G1ScanCardClosure::do_oop_work<narrowOop>
